hotel,is_canceled,lead_time,arrival_date_month,arrival_date_day_of_month,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,city,temperature_2m_mean,rain_sum,people,same_room,total_stays
City Hotel - Indore,1,155,December,30,SC,USA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,1,Indore,18.141665,0.0,2.0,Yes,2
City Hotel - Delhi,1,155,March,4,SC,USA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,0,Delhi,15.443748,0.0,3.0,Yes,2
City Hotel - Hyderabad,1,155,January,3,BB,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,0,Transient,215.27,0,1,Hyderabad,21.783335,0.0,5.0,Yes,2
City Hotel - Bangalore,1,50,September,11,BB,IRL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,150.0,0,1,Bangalore,23.329165,0.7,2.0,Yes,2
City Hotel - Kochi,1,7,December,28,BB,USA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,210.0,0,0,Kochi,27.862497,0.1,3.0,Yes,2
City Hotel - Kochi,1,56,October,30,SC,GBR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,130.0,0,1,Kochi,26.827085,0.5,2.0,Yes,2
City Hotel - Chennai,1,155,March,11,BB,USA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,125.1,0,1,Chennai,28.306252,0.0,3.0,Yes,2
City Hotel - Bhopal,1,56,April,5,SC,SWE,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,130.0,0,1,Bhopal,30.37708,0.0,2.0,Yes,3
City Hotel - Lucknow,1,190,November,11,SC,DEU,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,0,Transient,89.1,0,0,Lucknow,24.368746,0.0,2.0,Yes,3
City Hotel - Jaipur,1,210,September,5,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,107.1,0,1,Jaipur,24.777086,41.2,2.0,Yes,3
City Hotel - Chennai,1,175,August,2,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,152.1,0,0,Chennai,29.539581,4.4999995,3.0,Yes,3
City Hotel - Lucknow,1,59,August,20,SC,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,130.0,0,0,Lucknow,27.46875,4.8999996,2.0,Yes,3
City Hotel - Pune,1,155,April,3,SC,ITA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,0,Pune,29.762497,0.0,2.0,Yes,3
City Hotel - Jaipur,1,128,July,21,BB,SWE,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,117.0,0,0,Jaipur,31.035416,5.8999996,1.0,Yes,4
City Hotel - Chandigarh,1,56,November,14,SC,SWE,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,130.0,0,1,Chandigarh,20.650002,0.0,2.0,Yes,3
City Hotel - Goa,1,154,December,23,BB,FIN,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,116.1,0,0,Goa,24.564585,0.0,2.0,Yes,4
City Hotel - Pune,1,169,January,3,BB,IRL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,125.1,0,0,Pune,22.30625,0.0,3.0,Yes,4
City Hotel - Chennai,1,270,November,7,SC,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,0,Chennai,27.341665,1.7000002,2.0,Yes,4
City Hotel - Kolkata,1,270,May,20,SC,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,1,Kolkata,28.970835,19.3,2.0,Yes,4
City Hotel - Hyderabad,1,153,November,26,SC,NOR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,0,Hyderabad,23.650002,0.0,2.0,Yes,4
City Hotel - Bhopal,1,177,November,26,HB,ITA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,179.1,0,2,Bhopal,20.24375,0.0,3.0,Yes,4
City Hotel - Ahmedabad,1,163,February,22,BB,GBR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,116.1,0,0,Ahmedabad,23.727081,0.0,2.0,Yes,4
City Hotel - Kochi,1,144,December,22,SC,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,0,Kochi,27.025,0.70000005,2.0,Yes,4
City Hotel - Mumbai,1,99,October,23,BB,IRL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,150.0,0,1,Mumbai,27.443748,0.0,2.0,Yes,5
City Hotel - Jaipur,1,209,December,30,SC,BRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,2,Jaipur,12.097917,0.0,2.0,Yes,5
City Hotel - Goa,1,194,December,18,SC,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,3,Goa,23.268751,0.0,2.0,Yes,5
City Hotel - Chandigarh,1,199,December,25,BB,BRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,107.1,0,1,Chandigarh,13.493751,0.0,2.0,Yes,5
City Hotel - Bangalore,1,183,March,6,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,107.1,0,0,Bangalore,27.129168,0.0,2.0,Yes,5
City Hotel - Bangalore,1,171,April,11,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,107.1,0,2,Bangalore,28.452085,0.0,2.0,Yes,5
City Hotel - Goa,1,263,December,30,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,107.1,0,1,Goa,26.870832,0.0,2.0,Yes,5
City Hotel - Chennai,1,171,September,26,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,107.1,0,2,Chennai,28.275002,1.3000001,2.0,Yes,5
City Hotel - Pune,1,214,May,31,BB,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,103.8,0,0,Pune,29.241667,0.0,1.0,Yes,6
City Hotel - Ahmedabad,1,217,June,15,BB,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,111.0,0,2,Ahmedabad,34.05417,0.0,2.0,Yes,6
City Hotel - Goa,1,217,November,30,BB,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,111.0,0,2,Goa,26.045832,0.0,2.0,Yes,6
City Hotel - Kochi,1,214,April,26,BB,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,103.8,0,0,Kochi,29.33333,16.800001,1.0,Yes,6
City Hotel - Chandigarh,1,161,February,17,BB,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,0,Transient,120.0,0,0,Chandigarh,16.827084,0.0,2.0,Yes,6
City Hotel - Pune,1,160,October,7,BB,PRT,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,52.0,0,Transient,80.1,0,0,Pune,25.450003,0.0,2.0,Yes,6
City Hotel - Bhopal,1,177,June,10,HB,CN,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,149.79,0,1,Bhopal,32.329163,0.0,2.0,Yes,7
City Hotel - Chennai,1,350,January,26,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,113.4,0,1,Chennai,25.947916,1.0,2.0,Yes,7
City Hotel - Jaipur,1,177,August,19,HB,CN,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,149.79,0,1,Jaipur,27.820831,0.9,2.0,Yes,7
City Hotel - Jaipur,1,172,February,17,SC,PRT,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,168.0,0,Transient,71.1,0,0,Jaipur,19.416666,0.0,2.0,Yes,8
City Hotel - Mumbai,1,159,February,22,SC,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,8.0,0,Transient,80.1,0,1,Mumbai,24.018751,0.2,1.0,Yes,1
City Hotel - Bangalore,1,62,December,30,BB,IRL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,200.0,0,2,Bangalore,21.204168,0.0,3.0,Yes,1
City Hotel - Bhopal,1,176,April,25,BB,USA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,98.1,0,0,Bhopal,31.85,0.0,1.0,Yes,1
City Hotel - Bangalore,1,192,February,25,SC,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,0,Bangalore,25.222916,0.0,2.0,Yes,2
City Hotel - Indore,1,45,June,28,SC,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,10.0,0,Transient,126.0,0,0,Indore,26.487497,14.0,1.0,Yes,2
City Hotel - Pune,1,184,December,1,SC,CHE,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,0,Pune,23.570833,0.0,2.0,Yes,2
City Hotel - Pune,1,183,March,24,SC,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,0,Pune,29.483335,0.0,2.0,Yes,2
City Hotel - Goa,1,15,May,10,SC,NLD,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,140.0,0,0,Goa,30.71875,0.0,2.0,Yes,2
City Hotel - Ahmedabad,1,479,February,8,BB,PRT,Groups,TA/TO,0,0,0,0,Non Refund,229.0,0,Transient,90.0,0,0,Ahmedabad,21.754166,0.0,2.0,Yes,3
City Hotel - Chandigarh,1,479,July,27,BB,PRT,Groups,TA/TO,0,0,0,0,Non Refund,229.0,0,Transient,90.0,0,0,Chandigarh,31.449999,3.2999997,2.0,Yes,3
City Hotel - Bhopal,1,479,April,18,BB,PRT,Groups,TA/TO,0,0,0,0,Non Refund,229.0,0,Transient,90.0,0,0,Bhopal,31.164587,0.0,2.0,Yes,3
City Hotel - Hyderabad,1,88,February,8,BB,ARG,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,150.0,0,1,Hyderabad,26.570831,0.0,2.0,Yes,3
City Hotel - Delhi,1,479,December,4,BB,PRT,Groups,TA/TO,0,0,0,0,Non Refund,229.0,0,Transient,90.0,0,0,Delhi,19.61875,0.0,2.0,Yes,3
City Hotel - Chandigarh,1,179,September,26,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,107.1,0,1,Chandigarh,25.852081,4.9,2.0,Yes,3
City Hotel - Chandigarh,1,479,May,30,BB,PRT,Groups,TA/TO,0,0,0,0,Non Refund,229.0,0,Transient,90.0,0,0,Chandigarh,36.218754,0.0,2.0,Yes,3
City Hotel - Kochi,1,173,May,25,SC,USA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,0,Kochi,26.191666,38.6,2.0,Yes,3
City Hotel - Goa,1,31,August,6,SC,USA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,140.0,0,1,Goa,25.672915,10.500002,2.0,Yes,3
City Hotel - Ahmedabad,1,479,May,27,BB,PRT,Groups,TA/TO,0,0,0,0,Non Refund,229.0,0,Transient,90.0,0,0,Ahmedabad,35.704166,0.0,2.0,Yes,3
City Hotel - Chennai,1,287,February,7,BB,PRT,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,229.0,0,Transient,90.0,0,0,Chennai,24.983335,0.0,2.0,Yes,3
City Hotel - Indore,1,479,September,27,BB,PRT,Groups,TA/TO,0,0,0,0,Non Refund,229.0,0,Transient,90.0,0,0,Indore,24.731249,18.000002,2.0,Yes,3
City Hotel - Kolkata,1,479,February,25,BB,PRT,Groups,TA/TO,0,0,0,0,Non Refund,229.0,0,Transient,90.0,0,0,Kolkata,20.631248,3.6,2.0,Yes,3
City Hotel - Kolkata,1,479,October,26,BB,PRT,Groups,TA/TO,0,0,0,0,Non Refund,229.0,0,Transient,90.0,0,0,Kolkata,27.168749,0.1,2.0,Yes,3
City Hotel - Lucknow,1,479,December,18,BB,PRT,Groups,TA/TO,0,0,0,0,Non Refund,229.0,0,Transient,90.0,0,0,Lucknow,16.804167,0.0,2.0,Yes,3
City Hotel - Chandigarh,1,159,February,16,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,107.1,0,0,Chandigarh,15.960416,0.0,2.0,Yes,4
City Hotel - Delhi,1,351,May,17,BB,BRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,132.3,0,0,Delhi,36.243748,0.0,3.0,Yes,4
City Hotel - Hyderabad,1,183,January,31,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,107.1,0,0,Hyderabad,23.74375,0.0,3.0,Yes,4
City Hotel - Chennai,1,183,November,16,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,153.9,0,0,Chennai,26.041664,11.7,2.0,Yes,4
City Hotel - Jaipur,1,9,February,4,BB,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,199.5,0,1,Jaipur,17.991667,3.9,3.0,Yes,4
City Hotel - Ahmedabad,1,226,October,17,BB,NLD,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,161.28,0,1,Ahmedabad,28.352083,0.0,3.0,Yes,5
City Hotel - Bangalore,1,226,November,1,BB,NLD,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,111.78,0,1,Bangalore,22.158333,7.6999993,2.0,Yes,5
City Hotel - Indore,1,275,August,25,SC,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,8.0,0,Transient,83.71,0,2,Indore,23.716665,44.000004,1.0,Yes,5
City Hotel - Lucknow,1,147,May,25,BB,PRT,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,168.0,0,Transient,116.1,0,0,Lucknow,36.245834,0.0,3.0,Yes,10
City Hotel - Jaipur,1,122,October,31,SC,GBR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,108.0,0,0,Jaipur,26.970833,0.0,2.0,Yes,1
City Hotel - Bangalore,1,336,November,17,BB,ITA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,99.9,0,0,Bangalore,22.587502,0.5,2.0,Yes,2
City Hotel - Chennai,1,164,November,17,SC,GBR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,0,Chennai,27.368746,0.2,2.0,Yes,1
City Hotel - Bangalore,1,171,July,25,BB,RUS,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,107.1,0,0,Bangalore,22.947916,2.1999998,2.0,Yes,2
City Hotel - Bhopal,1,319,June,6,BB,NLD,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,93.65,0,1,Bhopal,34.812504,0.0,2.0,Yes,2
City Hotel - Bangalore,1,320,January,30,BB,NLD,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,0,Transient,93.64,0,1,Bangalore,22.006248,0.0,2.0,Yes,2
City Hotel - Delhi,1,230,July,19,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,179.1,0,0,Delhi,30.441666,0.5,4.0,Yes,3
City Hotel - Jaipur,1,115,August,17,SC,DNK,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,120.0,0,0,Jaipur,27.543749,0.4,2.0,Yes,3
City Hotel - Bangalore,1,341,January,23,BB,CHE,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,116.1,0,2,Bangalore,22.650002,0.0,3.0,Yes,4
City Hotel - Ahmedabad,1,333,June,8,BB,CHE,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,135.9,0,1,Ahmedabad,35.166664,0.0,3.0,Yes,4
City Hotel - Bhopal,1,301,August,21,BB,BRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,199.0,0,2,Bhopal,25.854164,17.2,4.0,Yes,5
City Hotel - Kolkata,1,332,January,21,BB,BRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,117.0,0,2,Kolkata,16.925,0.6,2.0,Yes,5
City Hotel - Jaipur,1,146,November,17,BB,BRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,196.12,0,0,Jaipur,22.895834,0.0,3.0,Yes,11
City Hotel - Mumbai,1,113,June,20,SC,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,120.0,0,0,Mumbai,27.191668,45.999996,2.0,Yes,1
City Hotel - Ahmedabad,1,27,December,15,SC,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,140.0,0,0,Ahmedabad,21.245836,0.0,2.0,Yes,1
City Hotel - Lucknow,1,179,January,30,BB,AUS,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,107.1,0,1,Lucknow,15.868749,0.0,2.0,Yes,2
City Hotel - Goa,1,264,October,29,SC,ISR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,0,Goa,25.962496,1.4000001,2.0,Yes,2
City Hotel - Goa,1,264,September,3,BB,ISR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,156.6,0,0,Goa,25.181252,14.000002,3.0,Yes,2
City Hotel - Bangalore,1,69,August,8,SC,CHN,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,117.0,0,0,Bangalore,22.447916,21.3,2.0,Yes,2
City Hotel - Bhopal,1,24,February,12,BB,BRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,164.0,0,1,Bhopal,20.108332,0.0,3.0,Yes,2
City Hotel - Indore,1,24,April,18,SC,BRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,124.0,0,1,Indore,32.520832,0.0,2.0,Yes,2
City Hotel - Pune,1,101,February,5,BB,CHN,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,136.5,0,1,Pune,25.645836,0.0,2.0,Yes,3
City Hotel - Ahmedabad,1,197,June,14,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,114.9,0,0,Ahmedabad,33.756252,0.0,2.0,Yes,3
City Hotel - Pune,1,287,October,31,SC,GBR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,1,Pune,25.283335,0.3,2.0,Yes,3
City Hotel - Mumbai,1,45,February,6,BB,PRT,Direct,Direct,0,0,0,0,No Deposit,0.0,0,Transient,117.0,0,0,Mumbai,26.039587,0.0,2.0,Yes,3
City Hotel - Chandigarh,1,24,June,10,BB,GBR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,159.33,0,0,Chandigarh,33.975002,0.0,2.0,Yes,3
City Hotel - Mumbai,1,287,February,20,SC,GBR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.1,0,1,Mumbai,24.849998,0.0,2.0,Yes,3
City Hotel - Lucknow,1,193,April,16,BB,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,114.9,0,0,Lucknow,32.53333,0.0,2.0,Yes,3
City Hotel - Kochi,1,48,November,3,SC,DNK,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,130.0,0,1,Kochi,25.272917,11.8,2.0,Yes,3
City Hotel - Pune,1,193,May,30,BB,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,114.9,0,0,Pune,28.812498,0.0,2.0,Yes,3
City Hotel - Kochi,1,29,February,8,SC,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,140.0,0,0,Kochi,28.047918,0.0,2.0,Yes,3
City Hotel - Lucknow,1,14,August,18,BB,ARE,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,139.5,0,2,Lucknow,27.429169,8.200002,1.0,Yes,4
City Hotel - Jaipur,1,158,September,24,BB,ISR,Direct,Direct,0,0,0,0,No Deposit,14.0,0,Transient,123.3,0,2,Jaipur,28.927084,0.1,2.0,Yes,4
City Hotel - Mumbai,1,267,January,26,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,107.1,0,1,Mumbai,23.762497,0.0,2.0,Yes,5
City Hotel - Mumbai,1,170,April,1,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,122.7,0,0,Mumbai,28.0,0.0,3.0,Yes,6
City Hotel - Delhi,1,149,September,22,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,167.7,0,0,Delhi,28.977081,0.0,3.0,Yes,6
City Hotel - Lucknow,1,170,February,8,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,167.7,0,0,Lucknow,13.735415,0.0,2.0,Yes,6
City Hotel - Jaipur,1,195,January,27,BB,AUT,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,0,Transient,126.14,0,0,Jaipur,15.841667,0.0,2.0,Yes,8
City Hotel - Mumbai,1,176,June,22,BB,AUT,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,124.65,0,0,Mumbai,27.700003,4.0000005,2.0,Yes,8
City Hotel - Hyderabad,1,141,February,25,BB,NOR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,174.6,0,0,Hyderabad,26.204163,0.4,3.0,Yes,10
City Hotel - Ahmedabad,1,52,February,25,SC,NOR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,126.8,0,1,Ahmedabad,23.585419,0.0,2.0,Yes,10
City Hotel - Chandigarh,1,133,February,4,BB,PRT,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,16.0,0,Transient,130.5,0,0,Chandigarh,12.481251,26.000002,3.0,Yes,5
City Hotel - Bhopal,1,200,September,2,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,125.1,0,2,Bhopal,25.235418,22.400002,3.0,Yes,1
City Hotel - Hyderabad,1,21,December,22,BB,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,128.0,0,1,Hyderabad,23.685417,0.0,2.0,Yes,1
City Hotel - Mumbai,1,12,July,30,BB,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,118.0,0,1,Mumbai,26.558332,19.2,2.0,Yes,1
City Hotel - Chennai,1,332,April,26,BB,POL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,135.9,0,1,Chennai,30.48958,0.0,3.0,Yes,1
City Hotel - Mumbai,1,11,June,25,SC,ITA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,98.0,0,1,Mumbai,28.252085,10.7,2.0,Yes,1
City Hotel - Kochi,1,21,October,4,SC,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,108.0,0,1,Kochi,26.40625,6.8,2.0,Yes,1
City Hotel - Chennai,1,16,April,7,BB,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,129.0,0,1,Chennai,30.316668,0.0,1.0,Yes,2
City Hotel - Lucknow,1,328,June,5,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,117.0,0,0,Lucknow,35.08333,0.0,2.0,Yes,2
City Hotel - Kolkata,1,16,October,20,BB,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,129.0,0,1,Kolkata,26.55208,0.0,1.0,Yes,2
City Hotel - Mumbai,1,159,November,17,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,163.8,0,0,Mumbai,29.520836,0.0,3.0,Yes,2
City Hotel - Ahmedabad,1,9,October,11,SC,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,0,Transient,95.2,0,1,Ahmedabad,27.583334,0.2,2.0,Yes,2
City Hotel - Bangalore,1,29,October,13,BB,CHE,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,170.0,0,1,Bangalore,23.043749,1.6,2.0,Yes,2
City Hotel - Hyderabad,1,250,March,3,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,125.1,0,1,Hyderabad,28.050003,0.0,3.0,Yes,2
City Hotel - Lucknow,1,142,March,29,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,137.25,0,0,Lucknow,28.949997,0.0,2.0,Yes,2
City Hotel - Jaipur,1,16,June,26,BB,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,129.0,0,1,Jaipur,30.814585,3.4999998,1.0,Yes,2
City Hotel - Chennai,1,159,February,18,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,127.8,0,0,Chennai,26.227081,0.0,2.0,Yes,2
City Hotel - Mumbai,1,31,May,10,BB,AGO,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,170.0,0,0,Mumbai,29.475004,0.0,1.0,Yes,3
City Hotel - Pune,1,15,February,29,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,146.0,0,2,Pune,27.727081,0.0,2.0,Yes,3
City Hotel - Ahmedabad,1,13,March,13,SC,IRL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,126.0,0,1,Ahmedabad,26.793749,0.0,2.0,Yes,3
City Hotel - Lucknow,1,166,December,22,BB,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,122.7,0,0,Lucknow,16.779165,0.0,2.0,Yes,3
City Hotel - Pune,1,14,January,2,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,139.33,0,0,Pune,22.497917,0.0,2.0,Yes,3
City Hotel - Bhopal,1,29,July,25,BB,CHE,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,170.0,0,1,Bhopal,25.591667,4.8999996,2.0,Yes,4
City Hotel - Kolkata,1,182,April,12,SC,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,106.65,0,0,Kolkata,28.789581,0.0,2.0,Yes,4
City Hotel - Goa,1,16,November,12,SC,COL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,119.0,0,1,Goa,27.289583,0.0,2.0,Yes,4
City Hotel - Chandigarh,1,12,August,5,HB,PRT,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,15.0,0,Transient,164.8,0,0,Chandigarh,28.633333,2.4,3.0,Yes,4
City Hotel - Kochi,1,213,December,3,SC,DEU,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,0,Transient,107.82,0,1,Kochi,26.297918,0.8000001,2.0,Yes,5
City Hotel - Indore,1,147,July,4,BB,GBR,Direct,Direct,0,0,0,0,No Deposit,14.0,0,Transient,194.8,0,0,Indore,25.700003,11.3,4.0,Yes,5
City Hotel - Indore,1,190,December,1,SC,FIN,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,108.6,0,0,Indore,18.668749,0.0,2.0,Yes,6
City Hotel - Lucknow,1,348,June,5,BB,CZE,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,99.9,0,2,Lucknow,35.08333,0.0,2.0,Yes,6
City Hotel - Pune,1,2,October,6,SC,PRT,Direct,Direct,0,0,0,2,No Deposit,0.0,0,Transient,180.0,0,0,Pune,24.570837,1.3,3.0,Yes,1
City Hotel - Kochi,1,423,January,7,BB,PRT,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,6.0,0,Transient-Party,80.0,0,0,Kochi,26.614584,0.0,2.0,Yes,2
